Dormitorios,Banos,Piso,Estado_ocupacion,Area_m2,Ciudad,Ubicacion,Precio_Takas,Categoria_precio,Precio_por_m2
3,3,5,vacant,1185.0,Dhaka,"Lake Circus Road, Kalabagan",11000000,Medio,9283.0
3,3,4,vacant,1610.0,Dhaka,"Block H, Bashundhara R-A",13100000,Alto,8137.0
4,4,7,vacant,2180.0,Dhaka,"Block J, Bashundhara R-A",17500000,Alto,8028.0
4,4,2,vacant,3650.0,Dhaka,"Gulshan 2, Gulshan",78000000,Alto,21370.0
3,3,3,vacant,2700.0,Dhaka,"Gulshan 1, Gulshan",55000000,Alto,20370.0
3,2,2,vacant,1175.0,Dhaka,"Baitul Aman Housing Society, Adabor",8300000,Medio,7064.0
2,2,1,vacant,650.0,Dhaka,"Section 6, Mirpur",3100000,Bajo,4769.0
3,4,1,vacant,1331.0,Dhaka,"Sector 4, Uttara",16000000,Alto,12021.0
2,2,4,vacant,900.0,Dhaka,"Nobodoy Housing Society, Mohammadpur",4500000,Bajo,5000.0
3,2,2,vacant,950.0,Dhaka,"Gulbag, Malibagh",6000000,Medio,6316.0
2,2,6,vacant,1230.0,Dhaka,"West Shewrapara, Mirpur",5000000,Bajo,4065.0
3,2,7,vacant,1150.0,Dhaka,"Middle Monipur, Mirpur",6500000,Medio,5652.0
3,2,7,vacant,1150.0,Dhaka,"Middle Monipur, Mirpur",6500000,Medio,5652.0
3,3,7,vacant,1150.0,Dhaka,"Manikdi, Cantonment",6700000,Medio,5826.0
3,3,2,vacant,1250.0,Dhaka,"East Kazipara, Mirpur",7600000,Medio,6080.0
2,2,2,vacant,860.0,Dhaka,"Rupnagar R/A, Mirpur",4900000,Bajo,5698.0
3,2,1,vacant,1050.0,Dhaka,"West Kazipara, Mirpur",6200000,Medio,5905.0
4,4,10,vacant,3355.0,Dhaka,"Sector 4, Uttara",39000000,Alto,11624.0
3,3,5,vacant,1375.0,Dhaka,"Section 6, Mirpur",12100000,Medio,8800.0
3,2,2,vacant,900.0,Dhaka,"Pirerbag, Mirpur",5000000,Bajo,5556.0
3,3,5,vacant,1008.0,Dhaka,"Section 10, Mirpur",4838400,Bajo,4800.0
3,2,3,vacant,1055.0,Dhaka,"Moushair, Dakshin Khan",5300000,Medio,5024.0
3,3,5,vacant,1800.0,Dhaka,"Block F, Bashundhara R-A",16000000,Alto,8889.0
3,3,2,vacant,1250.0,Dhaka,"Ahmed Nagar, Mirpur",5250000,Medio,4200.0
8,4,1,vacant,2146.0,Dhaka,"Ashulia, Savar",10500000,Medio,4893.0
3,2,9,vacant,900.0,Dhaka,"Hemayetpur, Savar",2900000,Bajo,3222.0
2,2,6,vacant,1050.0,Dhaka,"Radio Colony, Savar",3360000,Bajo,3200.0
3,3,2,vacant,1250.0,Dhaka,"Block C, Bashundhara R-A",11500000,Medio,9200.0
3,3,9,vacant,1675.0,Dhaka,"Section 1, Mirpur",9712500,Medio,5799.0
3,3,1,vacant,1300.0,Dhaka,"Ahmed Nagar, Mirpur",7500000,Medio,5769.0
3,4,1,vacant,2787.0,Dhaka,"Road No 12A, Dhanmondi",29000000,Alto,10405.0
4,4,9,vacant,5040.0,Dhaka,"Block C, Bashundhara R-A",54000000,Alto,10714.0
3,2,5,vacant,986.0,Dhaka,"Sector 9, Uttara",6200000,Medio,6288.0
2,2,5,vacant,920.0,Dhaka,"South Chalabon, Dakshin Khan",3300000,Bajo,3587.0
3,3,1,vacant,1275.0,Dhaka,"West Agargaon, Agargaon",8500000,Medio,6667.0
3,3,2,vacant,2290.0,Dhaka,"Block B, Bashundhara R-A",22500000,Alto,9825.0
3,3,2,vacant,1400.0,Dhaka,"Section 12, Mirpur",7800000,Medio,5571.0
3,2,4,vacant,1075.0,Dhaka,"Section 10, Mirpur",5500000,Medio,5116.0
3,3,1,vacant,1300.0,Dhaka,"Sector 5, Uttara",9600000,Medio,7385.0
3,3,2,vacant,1135.0,Dhaka,"Ashkona, Dakshin Khan",7500000,Medio,6608.0
2,2,2,vacant,855.0,Dhaka,"Section 10, Mirpur",4702500,Bajo,5500.0
3,3,2,vacant,1425.0,Dhaka,"East Rampura, Rampura",9000000,Medio,6316.0
3,4,4,vacant,2380.0,Dhaka,"Block D, Bashundhara R-A",21500000,Alto,9034.0
3,3,5,vacant,2600.0,Dhaka,"West Rampura, Rampura",31200000,Alto,12000.0
4,4,4,vacant,2000.0,Dhaka,"Baitul Aman Housing Society, Adabor",14800000,Alto,7400.0
3,3,2,vacant,1600.0,Dhaka,"Sector 12, Uttara",14000000,Alto,8750.0
4,4,3,vacant,2200.0,Dhaka,"Mirpur DOHS, Mirpur",25000000,Alto,11364.0
4,4,8,vacant,3474.0,Dhaka,"Sector 3, Uttara",45000000,Alto,12953.0
3,4,9,vacant,1550.0,Dhaka,"Block C, Aftab Nagar",15000000,Alto,9677.0
2,2,1,vacant,850.0,Dhaka,"South Badda, Badda",5000000,Bajo,5882.0
3,3,6,vacant,2075.0,Dhaka,"Sector 13, Uttara",29050000,Alto,14000.0
3,3,3,vacant,1380.0,Dhaka,"Block E, Aftab Nagar",9500000,Medio,6884.0
3,3,8,vacant,1350.0,Dhaka,"Block C, Banasree",11300000,Medio,8370.0
3,3,2,vacant,1470.0,Dhaka,"Mansurabad Housing Society, Adabor",7000000,Medio,4762.0
3,2,1,vacant,1090.0,Dhaka,"West Shewrapara, Mirpur",5500000,Medio,5046.0
3,2,7,vacant,1220.0,Dhaka,"Block G, Banasree",8000000,Medio,6557.0
3,3,2,vacant,1550.0,Dhaka,"Uttar Badda, Badda",14500000,Alto,9355.0
3,4,5,vacant,1654.0,Dhaka,"Sector 18, Uttara",12500000,Medio,7557.0
3,2,2,vacant,975.0,Dhaka,"East Kazipara, Mirpur",4000000,Bajo,4103.0
2,2,4,vacant,740.0,Dhaka,"Pirerbag, Mirpur",3500000,Bajo,4730.0
3,3,5,vacant,1370.0,Dhaka,"Middle Badda, Badda",9200000,Medio,6715.0
3,2,2,vacant,950.0,Dhaka,"Moushair, Dakshin Khan",4000000,Bajo,4211.0
3,3,3,vacant,1365.0,Dhaka,"Uttar Badda, Badda",8540000,Medio,6256.0
3,3,3,vacant,1128.0,Dhaka,"Uttar Badda, Badda",7118000,Medio,6310.0
3,3,6,vacant,1388.0,Dhaka,"Middle Badda, Badda",9600000,Medio,6916.0
4,3,5,vacant,1530.0,Dhaka,"Paikpara, Mirpur",11500000,Medio,7516.0
3,3,4,vacant,1200.0,Dhaka,"Section 1, Mirpur",8700000,Medio,7250.0
3,3,2,vacant,1200.0,Dhaka,"Section 1, Mirpur",8700000,Medio,7250.0
3,3,7,vacant,1250.0,Dhaka,"Block C, Aftab Nagar",7600000,Medio,6080.0
5,5,9,vacant,4350.0,Dhaka,"Sector 12, Uttara",57000000,Alto,13103.0
4,4,7,vacant,2300.0,Dhaka,"Block J, Banasree",22000000,Alto,9565.0
3,3,4,vacant,1550.0,Dhaka,"Section 6, Mirpur",9500000,Medio,6129.0
3,3,1,vacant,1550.0,Dhaka,"Block G, Bashundhara R-A",12500000,Medio,8065.0
3,3,4,vacant,1550.0,Dhaka,"Block G, Bashundhara R-A",12500000,Medio,8065.0
1,1,3,vacant,350.0,Dhaka,"Block C, Bashundhara R-A",5500000,Medio,15714.0
3,3,8,vacant,1600.0,Dhaka,"Sector 15, Uttara",16000000,Alto,10000.0
3,3,4,vacant,1600.0,Dhaka,"Sector 15, Uttara",16000000,Alto,10000.0
3,3,3,vacant,1800.0,Dhaka,"Sector 13, Uttara",18000000,Alto,10000.0
3,3,3,vacant,1439.0,Dhaka,"Block B, Bashundhara R-A",13000000,Alto,9034.0
3,3,3,vacant,1505.0,Dhaka,"Middle Badda, Badda",11500000,Medio,7641.0
3,4,3,vacant,1605.0,Dhaka,"Sector 11, Uttara",17000000,Alto,10592.0
3,3,5,vacant,1537.0,Dhaka,"Block K, Bashundhara R-A",14500000,Alto,9434.0
3,3,3,vacant,1700.0,Dhaka,"Block E, Bashundhara R-A",16150000,Alto,9500.0
3,3,3,vacant,1700.0,Dhaka,"Block E, Bashundhara R-A",16150000,Alto,9500.0
3,2,2,vacant,1100.0,Dhaka,"Matikata, Cantonment",6000000,Medio,5455.0
3,3,4,vacant,1450.0,Dhaka,"Block B, Bashundhara R-A",13100000,Alto,9034.0
3,5,4,vacant,1815.0,Dhaka,"Sector 4, Uttara",22780000,Alto,12551.0
3,3,3,vacant,1225.0,Dhaka,"Bashundhara Road, Bashundhara R-A",11000000,Medio,8980.0
3,3,2,vacant,1400.0,Dhaka,"Pallabi, Mirpur",7800000,Medio,5571.0
3,4,4,vacant,1450.0,Dhaka,"Block G, Banasree",14285000,Alto,9852.0
2,2,4,vacant,860.0,Dhaka,"Section 1, Mirpur",5590000,Medio,6500.0
3,2,7,vacant,1085.0,Dhaka,"South Mollartek, Dakshin Khan",6000000,Medio,5530.0
3,3,7,vacant,1255.0,Dhaka,"Circular Road, Dhanmondi",13805000,Alto,11000.0
4,4,4,vacant,1910.0,Dhaka,"Block J, Banasree",13752000,Alto,7200.0
2,2,5,vacant,800.0,Dhaka,"Section 6, Mirpur",3700000,Bajo,4625.0
3,3,1,vacant,1245.0,Dhaka,"Pallabi, Mirpur",4500000,Bajo,3614.0
3,2,5,vacant,1250.0,Dhaka,"Aainusbag, Dakshin Khan",4500000,Bajo,3600.0
3,2,4,vacant,1000.0,Dhaka,"Rupnagar R/A, Mirpur",5100000,Medio,5100.0
3,3,2,vacant,1900.0,Dhaka,"Rupnagar R/A, Mirpur",23000000,Alto,12105.0
3,3,1,vacant,216.0,Dhaka,"Faydabad, Dakshin Khan",6000000,Medio,27778.0
2,2,4,vacant,650.0,Dhaka,"Section 12, Mirpur",2200000,Bajo,3385.0
2,2,3,vacant,650.0,Dhaka,"Section 12, Mirpur",2300000,Bajo,3538.0
3,3,5,vacant,1250.0,Dhaka,"Shiddheswari Lane, Shiddheswari",11500000,Medio,9200.0
3,2,5,vacant,1300.0,Dhaka,"Section 1, Mirpur",7000000,Medio,5385.0
3,3,1,vacant,1500.0,Dhaka,"Sector 10, Uttara",9000000,Medio,6000.0
3,4,5,vacant,1460.0,Dhaka,"Section 6, Mirpur",11000000,Medio,7534.0
3,2,6,vacant,1100.0,Dhaka,"Section 2, Mirpur",3800000,Bajo,3455.0
2,2,3,vacant,650.0,Dhaka,"Section 10, Mirpur",3000000,Bajo,4615.0
3,4,4,vacant,1578.0,Dhaka,"Section 2, Mirpur",12000000,Medio,7605.0
3,4,2,vacant,1584.0,Dhaka,"Section 2, Mirpur",12000000,Medio,7576.0
3,3,4,vacant,1500.0,Dhaka,"Sector 3, Uttara",8800000,Medio,5867.0
2,2,3,vacant,1050.0,Dhaka,"Zakir Hosain Road, Mohammadpur",5500000,Medio,5238.0
3,3,6,vacant,1703.0,Dhaka,"Section 11, Mirpur",8855600,Medio,5200.0
2,2,6,vacant,1000.0,Dhaka,"Arambag Residential Area, Mirpur",4000000,Bajo,4000.0
4,4,1,vacant,2300.0,Dhaka,"Block J, Bashundhara R-A",15000000,Alto,6522.0
4,4,5,vacant,2300.0,Dhaka,"Block J, Bashundhara R-A",15000000,Alto,6522.0
3,3,14,vacant,2750.0,Dhaka,"Naya Paltan, Motijheel",26125000,Alto,9500.0
3,3,7,vacant,1365.0,Dhaka,"Section 10, Mirpur",7507500,Medio,5500.0
3,3,9,vacant,1365.0,Dhaka,"Section 10, Mirpur",7507500,Medio,5500.0
3,3,9,vacant,1365.0,Dhaka,"Section 10, Mirpur",7507500,Medio,5500.0
3,3,9,vacant,1365.0,Dhaka,"Section 10, Mirpur",7507500,Medio,5500.0
6,6,5,vacant,1900.0,Dhaka,"Jagannathpur, Badda",10000000,Medio,5263.0
3,3,5,vacant,2156.0,Dhaka,"Block J, Bashundhara R-A",17000000,Alto,7885.0
3,3,9,vacant,1300.0,Dhaka,"West Agargaon, Agargaon",9750000,Medio,7500.0
18,10,1,vacant,8850.0,Dhaka,"Block B, Banasree",55000000,Alto,6215.0
3,3,6,vacant,1360.0,Dhaka,"Block I, Bashundhara R-A",10000000,Medio,7353.0
3,3,1,vacant,1250.0,Dhaka,"Section 11, Mirpur",23000000,Alto,18400.0
3,3,1,vacant,1332.0,Dhaka,"Dakkhin Paikpara, Mirpur",5594400,Medio,4200.0
3,4,5,vacant,2200.0,Dhaka,"Mirpur DOHS, Mirpur",20000000,Alto,9091.0
3,3,1,vacant,3262.0,Dhaka,"Rajashon, Savar",4500000,Bajo,1380.0
2,2,2,vacant,850.0,Dhaka,"Bash Bari Road, Mohammadpur",5100000,Medio,6000.0
3,2,7,vacant,1295.0,Dhaka,"Taltola, Agargaon",6500000,Medio,5019.0
3,2,1,vacant,1100.0,Dhaka,"Mirpur DOHS, Mirpur",9500000,Medio,8636.0
3,2,5,vacant,1050.0,Dhaka,"Sector 12, Uttara",5500000,Medio,5238.0
3,3,1,vacant,2880.0,Dhaka,"Rajarbag, Bashabo",18000000,Alto,6250.0
46,10,8,vacant,19200.0,Dhaka,"Section 1, Mirpur",75000000,Alto,3906.0
3,3,1,vacant,1425.0,Dhaka,"West Shewrapara, Mirpur",8537500,Medio,5991.0
3,3,7,vacant,1425.0,Dhaka,"West Shewrapara, Mirpur",8537500,Medio,5991.0
3,3,4,vacant,1410.0,Dhaka,"Bagan Bari, Cantonment",7000000,Medio,4965.0
2,2,6,vacant,860.0,Dhaka,"Rupnagar R/A, Mirpur",4500000,Bajo,5233.0
3,3,2,vacant,1254.0,Dhaka,"Manikdi, Cantonment",5500000,Medio,4386.0
16,10,1,vacant,5200.0,Dhaka,"West Shewrapara, Mirpur",40000000,Alto,7692.0
3,3,3,vacant,2859.0,Dhaka,"Purana Paltan, Motijheel",35237500,Alto,12325.0
3,3,2,vacant,1195.0,Dhaka,"Mirpur DOHS, Mirpur",8500000,Medio,7113.0
3,4,9,vacant,1800.0,Dhaka,"Pirerbag, Mirpur",7500000,Medio,4167.0
3,3,7,vacant,1860.0,Dhaka,"Block J, Bashundhara R-A",12000000,Medio,6452.0
3,4,1,vacant,1654.0,Dhaka,"Sector 18, Uttara",8500000,Medio,5139.0
3,2,3,vacant,950.0,Dhaka,"Pirerbag, Mirpur",3500000,Bajo,3684.0
4,5,13,vacant,2950.0,Dhaka,"Block C, Bashundhara R-A",32000000,Alto,10847.0
5,5,1,vacant,3700.0,Dhaka,"Sector 9, Uttara",44000000,Alto,11892.0
3,2,9,vacant,1070.0,Dhaka,"Goltek, Cantonment",3800000,Bajo,3551.0
3,3,1,vacant,1400.0,Dhaka,"Ahmed Nagar, Mirpur",7000000,Medio,5000.0
4,4,2,vacant,1451.0,Dhaka,"West Shewrapara, Mirpur",7500000,Medio,5169.0
2,2,3,vacant,650.0,Dhaka,"Section 12, Mirpur",2700000,Bajo,4154.0
2,2,2,vacant,940.0,Dhaka,"Katashur, Mohammadpur",4800000,Bajo,5106.0
3,3,5,vacant,1554.0,Dhaka,"Sector 6, Uttara",13500000,Alto,8687.0
3,3,1,vacant,368.0,Dhaka,"Malibag Bazar Rd, Malibagh",11040000,Medio,30000.0
3,3,5,vacant,1300.0,Dhaka,"Block E, Aftab Nagar",8300000,Medio,6385.0
3,3,6,vacant,1300.0,Dhaka,"Block E, Aftab Nagar",8300000,Medio,6385.0
3,2,6,vacant,1276.0,Dhaka,"Ahmed Nagar, Mirpur",4000000,Bajo,3135.0
4,5,4,vacant,3195.0,Dhaka,"Block C, Bashundhara R-A",34100000,Alto,10673.0
3,3,5,vacant,1400.0,Dhaka,"Block I, Bashundhara R-A",12500000,Medio,8929.0
3,3,4,vacant,1320.0,Dhaka,"Sector 10, Uttara",9130000,Medio,6917.0
3,3,3,vacant,1320.0,Dhaka,"East Azampur, Dakshin Khan",5000000,Bajo,3788.0
3,3,5,vacant,1517.0,Dhaka,"Sector 10, Uttara",11500000,Medio,7581.0
4,4,5,vacant,2644.0,Dhaka,"Gulshan 1, Gulshan",35000000,Alto,13238.0
2,2,6,vacant,800.0,Dhaka,"North Circular Road, Dhanmondi",6950000,Medio,8688.0
4,4,5,vacant,2000.0,Dhaka,"Block B, Bashundhara R-A",22000000,Alto,11000.0
3,3,4,vacant,1593.0,Dhaka,"Block B, Lalmatia",21500000,Alto,13497.0
3,2,6,vacant,1220.0,Dhaka,"West Shewrapara, Mirpur",5000000,Bajo,4098.0
2,2,1,vacant,1040.0,Dhaka,"Section 15, Mirpur",6500000,Medio,6250.0
3,3,4,vacant,1620.0,Dhaka,"Block C, Khilgaon",16500000,Alto,10185.0
3,3,4,vacant,1550.0,Dhaka,"Block I, Bashundhara R-A",14500000,Alto,9355.0
2,2,5,vacant,1000.0,Dhaka,"Pallabi, Mirpur",5500000,Medio,5500.0
3,3,3,vacant,1840.0,Dhaka,"Hatir Jheel Link Road, Tejgaon",46000000,Alto,25000.0
2,2,2,vacant,740.0,Dhaka,"Pirerbag, Mirpur",4000000,Bajo,5405.0
3,3,6,vacant,1250.0,Dhaka,"Section 10, Mirpur",7800000,Medio,6240.0
3,2,5,vacant,875.0,Dhaka,"North Goran, Khilgaon",5700000,Medio,6514.0
3,3,3,vacant,1650.0,Dhaka,"Ibrahimpur Bazar Road, Ibrahimpur",10000000,Medio,6061.0
2,1,2,vacant,630.0,Dhaka,"Rupnagar R/A, Mirpur",3500000,Bajo,5556.0
2,2,5,vacant,800.0,Dhaka,"Rupnagar R/A, Mirpur",5300000,Medio,6625.0
3,3,1,vacant,1560.0,Dhaka,"Block L, Bashundhara R-A",14000000,Alto,8974.0
3,4,6,vacant,1970.0,Dhaka,"Block C, Bashundhara R-A",21000000,Alto,10660.0
3,3,2,vacant,1802.0,Dhaka,"Sector 4, Uttara",16000000,Alto,8879.0
3,3,1,vacant,4320.0,Dhaka,"East Nakhalpara, Tejgaon",80000000,Alto,18519.0
3,3,3,vacant,2500.0,Dhaka,"Road No 5, Banani DOHS",65000000,Alto,26000.0
3,2,2,vacant,1000.0,Dhaka,"Jigatola, Hazaribag",7300000,Medio,7300.0
4,4,2,vacant,1720.0,Dhaka,"Jigatola, Hazaribag",14000000,Alto,8140.0
3,3,2,vacant,1245.0,Dhaka,"West Rampura, Rampura",7100000,Medio,5703.0
3,3,5,vacant,1200.0,Dhaka,"Baigertek, Cantonment",5000000,Bajo,4167.0
2,2,4,vacant,925.0,Dhaka,"Block J, Banasree",6800000,Medio,7351.0
3,3,4,vacant,1485.0,Dhaka,"Jahuri Moholla, Mohammadpur",13200000,Alto,8889.0
3,3,4,vacant,1485.0,Dhaka,"Jahuri Moholla, Mohammadpur",13200000,Alto,8889.0
7,8,6,vacant,6357.0,Dhaka,"West Dhanmondi and Shangkar, Dhanmondi",29000000,Alto,4562.0
3,3,7,vacant,1200.0,Dhaka,"Ahmed Nagar, Mirpur",6000000,Medio,5000.0
3,3,2,vacant,1553.0,Dhaka,"Free School Street, Kathalbagan",16500000,Alto,10625.0
3,2,6,vacant,750.0,Dhaka,"Ahmed Nagar, Mirpur",5200000,Medio,6933.0
3,3,1,vacant,2945.0,Dhaka,"New Eskaton Road, Eskaton",100000000,Alto,33956.0
2,2,5,vacant,650.0,Dhaka,"Rupnagar R/A, Mirpur",3200000,Bajo,4923.0
3,3,6,vacant,1595.0,Dhaka,"Baitul Aman Housing Society, Adabor",11232000,Medio,7042.0
2,2,6,vacant,850.0,Dhaka,"Section 10, Mirpur",6000000,Medio,7059.0
2,2,7,vacant,850.0,Dhaka,"Section 10, Mirpur",4800000,Bajo,5647.0
3,3,1,vacant,1425.0,Dhaka,"Section 6, Mirpur",8500000,Medio,5965.0
2,1,5,vacant,700.0,Dhaka,"Section 6, Mirpur",3000000,Bajo,4286.0
3,3,2,vacant,1480.0,Dhaka,"Section 2, Mirpur",10000000,Medio,6757.0
3,3,6,vacant,990.0,Dhaka,"Bochila, Mohammadpur",4800000,Bajo,4848.0
2,1,8,vacant,600.0,Dhaka,"Bochila, Mohammadpur",3000000,Bajo,5000.0
3,2,3,vacant,1050.0,Dhaka,"2nd Colony, Mirpur",4800000,Bajo,4571.0
3,3,5,vacant,1350.0,Dhaka,"Block C, Bashundhara R-A",13000000,Alto,9630.0
2,2,3,vacant,1015.0,Dhaka,"Section 15, Mirpur",6500000,Medio,6404.0
2,2,5,vacant,600.0,Dhaka,"Faydabad, Dakshin Khan",2600000,Bajo,4333.0
3,3,5,vacant,1430.0,Dhaka,"Block J, Bashundhara R-A",12000000,Medio,8392.0
3,3,1,vacant,1690.0,Dhaka,"Boro Maghbazar, Maghbazar",14800000,Alto,8757.0
3,3,1,vacant,1330.0,Dhaka,"Block B, Banasree",7900000,Medio,5940.0
3,3,2,vacant,1230.0,Dhaka,"East Shewrapara, Mirpur",7400000,Medio,6016.0
3,3,7,vacant,1700.0,Dhaka,"Sector 7, Uttara",17000000,Alto,10000.0
3,3,6,vacant,1300.0,Dhaka,"Sector 10, Uttara",8000000,Medio,6154.0
3,2,6,vacant,1175.0,Dhaka,"Pirerbag, Mirpur",6300000,Medio,5362.0
3,3,6,vacant,1265.0,Dhaka,"East Monipur, Mirpur",8500000,Medio,6719.0
3,2,7,vacant,1000.0,Dhaka,"Pirerbag, Mirpur",5700000,Medio,5700.0
2,2,8,vacant,1100.0,Dhaka,"Doniya, Shyampur",4500000,Bajo,4091.0
2,2,1,vacant,1100.0,Dhaka,"Doniya, Shyampur",4500000,Bajo,4091.0
3,2,1,vacant,1045.0,Dhaka,"Mirpur DOHS, Mirpur",11000000,Medio,10526.0
3,2,6,vacant,1100.0,Dhaka,"Section 1, Mirpur",6400000,Medio,5818.0
4,4,6,vacant,2100.0,Dhaka,"Block E, Banasree",14000000,Alto,6667.0
3,3,6,vacant,1250.0,Dhaka,"Rayer Bazaar, Hazaribag",10800000,Medio,8640.0
4,3,5,vacant,2375.0,Dhaka,"Sector 5, Uttara",22000000,Alto,9263.0
3,2,1,vacant,1100.0,Dhaka,"South Banasree Project, Banasree",7900000,Medio,7182.0
3,2,4,vacant,820.0,Dhaka,"Section 11, Mirpur",6000000,Medio,7317.0
3,3,4,vacant,1125.0,Dhaka,"Free School Street, Hatirpool",9700000,Medio,8622.0
2,3,3,vacant,1220.0,Dhaka,"Free School Street, Kathalbagan",16300000,Alto,13361.0
4,4,2,vacant,2200.0,Dhaka,"Block I, Bashundhara R-A",16500000,Alto,7500.0
2,2,3,vacant,970.0,Dhaka,"Section 1, Mirpur",4800000,Bajo,4948.0
3,3,1,vacant,1510.0,Dhaka,"Pirerbag, Mirpur",8200000,Medio,5430.0
3,3,1,vacant,1235.0,Dhaka,"Rayer Bazaar, Hazaribag",11800000,Medio,9555.0
3,2,2,vacant,950.0,Dhaka,"Gulbag, Malibagh",6000000,Medio,6316.0
2,2,6,vacant,1230.0,Dhaka,"West Shewrapara, Mirpur",5000000,Bajo,4065.0
3,2,7,vacant,1150.0,Dhaka,"Middle Monipur, Mirpur",6500000,Medio,5652.0
3,2,7,vacant,1150.0,Dhaka,"Middle Monipur, Mirpur",6500000,Medio,5652.0
3,3,7,vacant,1150.0,Dhaka,"Manikdi, Cantonment",6700000,Medio,5826.0
3,3,2,vacant,1250.0,Dhaka,"East Kazipara, Mirpur",7600000,Medio,6080.0
2,2,2,vacant,860.0,Dhaka,"Rupnagar R/A, Mirpur",4900000,Bajo,5698.0
3,2,1,vacant,1050.0,Dhaka,"West Kazipara, Mirpur",6200000,Medio,5905.0
4,4,10,vacant,3355.0,Dhaka,"Sector 4, Uttara",39000000,Alto,11624.0
3,3,1,vacant,3600.0,Dhaka,"Sector 16, Uttara",40000000,Alto,11111.0
3,3,4,vacant,1425.0,Dhaka,"Section 12, Mirpur",8637500,Medio,6061.0
3,3,1,vacant,850.0,Dhaka,"West Shewrapara, Mirpur",7000000,Medio,8235.0
3,2,1,vacant,1100.0,Dhaka,"Middle Monipur, Mirpur",5000000,Bajo,4545.0
3,3,1,vacant,1100.0,Dhaka,"Middle Paikpara, Mirpur",4200000,Bajo,3818.0
3,3,3,vacant,1300.0,Dhaka,"Paikpara, Mirpur",6500000,Medio,5000.0
3,2,4,vacant,1050.0,Dhaka,"Pirerbag, Mirpur",5800000,Medio,5524.0
3,2,2,vacant,1070.0,Dhaka,"Kallyanpur, Mirpur",4600000,Bajo,4299.0
3,3,4,vacant,1230.0,Dhaka,"Kutum Goli, Agargaon",6400000,Medio,5203.0
3,3,8,vacant,3400.0,Dhaka,"Purana Paltan, Motijheel",57800000,Alto,17000.0
3,3,1,vacant,2880.0,Dhaka,"Block M, Bashundhara R-A",15000000,Alto,5208.0
3,2,4,vacant,879.0,Dhaka,"West Kazipara, Mirpur",5274000,Medio,6000.0
4,4,9,vacant,1850.0,Dhaka,"Malibag Bazar Rd, Malibagh",17500000,Alto,9459.0
3,4,3,vacant,1856.0,Dhaka,"Block G, Bashundhara R-A",17500000,Alto,9429.0
4,4,7,vacant,1650.0,Dhaka,"Paikpara, Mirpur",9900000,Medio,6000.0
3,3,2,vacant,130.0,Dhaka,"Nikunja 2, Nikunja",4200000,Bajo,32308.0
2,2,4,vacant,625.0,Dhaka,"East Kazipara, Mirpur",2500000,Bajo,4000.0
3,3,8,vacant,1250.0,Dhaka,"Section 11, Mirpur",5000000,Bajo,4000.0
2,2,5,vacant,650.0,Dhaka,"Section 2, Mirpur",3000000,Bajo,4615.0
3,3,1,vacant,1350.0,Dhaka,"Block D, Bashundhara R-A",12000000,Medio,8889.0
3,3,5,vacant,1325.0,Dhaka,"Section 11, Mirpur",6500000,Medio,4906.0
3,3,5,vacant,1852.0,Dhaka,"Block A, Bashundhara R-A",21500000,Alto,11609.0
3,3,1,vacant,1210.0,Dhaka,"Boro Maghbazar, Maghbazar",6000000,Medio,4959.0
3,4,5,vacant,1654.0,Dhaka,"Sector 18, Uttara",11000000,Medio,6651.0
3,3,6,vacant,1275.0,Dhaka,"Block J, Bashundhara R-A",12500000,Medio,9804.0
3,3,8,vacant,2600.0,Dhaka,"Outer Circular Road, Shiddheswari",42900000,Alto,16500.0
4,4,1,vacant,1955.0,Dhaka,"Shiddeswari Road, Shiddheswari",25237500,Alto,12909.0
3,3,2,vacant,1609.0,Dhaka,"Block H, Banasree",12800000,Alto,7955.0
3,3,1,vacant,1410.0,Dhaka,"Block C, Bashundhara R-A",13395000,Alto,9500.0
2,2,9,vacant,922.0,Dhaka,"North Azampur, Dakshin Khan",5000000,Bajo,5423.0
4,4,1,vacant,2450.0,Dhaka,"Road No 18, Banani",43000000,Alto,17551.0
4,5,2,vacant,2258.0,Dhaka,"Sector 13, Uttara",28000000,Alto,12400.0
3,4,6,vacant,1500.0,Dhaka,"Block G, Bashundhara R-A",12200000,Medio,8133.0
3,2,4,vacant,1050.0,Dhaka,"Pallabi, Mirpur",5000000,Bajo,4762.0
3,3,5,vacant,1872.0,Dhaka,"Section 15, Mirpur",13500000,Alto,7212.0
3,2,3,vacant,935.0,Dhaka,"Pirerbag, Mirpur",6610000,Medio,7070.0
2,2,5,vacant,750.0,Dhaka,"Ashi Dag Road, Ibrahimpur",3500000,Bajo,4667.0
3,2,1,vacant,963.0,Dhaka,"Bazar Road, Dumni",2503800,Bajo,2600.0
2,2,2,vacant,951.0,Dhaka,"Bazar Road, Dumni",2472600,Bajo,2600.0
3,3,2,vacant,1248.0,Dhaka,"Bazar Road, Dumni",3244800,Bajo,2600.0
3,2,2,vacant,1046.0,Dhaka,"Bazar Road, Dumni",2800000,Bajo,2677.0
3,2,4,vacant,1000.0,Dhaka,"Middle Paikpara, Mirpur",3800000,Bajo,3800.0
3,2,3,vacant,1050.0,Dhaka,"Ahmed Nagar, Mirpur",5500000,Medio,5238.0
3,3,3,vacant,1090.0,Dhaka,"Section 1, Mirpur",7085000,Medio,6500.0
4,4,1,vacant,3218.0,Dhaka,"Sector 6, Uttara",27500000,Alto,8546.0
